5/2/2021 2:20:19 AM -04:00,run_6,BHT,0.107
5/2/2021 2:20:19 AM -04:00,run_6,product_6,0.079
5/2/2021 2:20:19 AM -04:00,run_6,product_6,0.090
5/2/2021 2:36:37 AM -04:00,run_optical_6,BHT,0.102
5/2/2021 2:36:37 AM -04:00,run_optical_6,product_6,0.093
5/2/2021 2:36:37 AM -04:00,run_optical_6,product_6,0.104
5/2/2021 2:50:27 AM -04:00,run_7,core_7,0.091
5/2/2021 2:50:27 AM -04:00,run_7,BHT,0.111
5/2/2021 2:50:27 AM -04:00,run_7,product_7,0.080
5/2/2021 3:01:07 AM -04:00,run_optical_7,BHT,0.070
5/2/2021 3:01:07 AM -04:00,run_optical_7,product_7,0.092
5/2/2021 3:15:00 AM -04:00,run_8,BHT,0.066
5/2/2021 3:15:00 AM -04:00,run_8,core_8,0.090
5/2/2021 3:15:00 AM -04:00,run_8,product_8,0.081
5/2/2021 3:15:00 AM -04:00,run_8,product_8,0.075
5/2/2021 3:31:27 AM -04:00,run_optical_8,BHT,0.086
5/2/2021 3:31:27 AM -04:00,run_optical_8,core_8,0.101
5/2/2021 3:31:27 AM -04:00,run_optical_8,product_8,0.096
5/2/2021 3:31:27 AM -04:00,run_optical_8,product_8,0.074
5/2/2021 3:44:43 AM -04:00,run_9,BHT,0.087
5/2/2021 3:44:43 AM -04:00,run_9,core_9,0.084
5/2/2021 4:00:53 AM -04:00,run_11,product_11,0.084
5/2/2021 4:00:53 AM -04:00,run_11,product_11,0.101
5/2/2021 4:11:16 AM -04:00,run_optical_11,product_11,0.089
5/2/2021 4:11:16 AM -04:00,run_optical_11,product_11,0.107
5/2/2021 4:24:40 AM -04:00,run_12,core_12,0.090
5/2/2021 4:24:40 AM -04:00,run_12,BHT,0.097
5/2/2021 4:24:40 AM -04:00,run_12,product_12,0.083
5/2/2021 4:24:40 AM -04:00,run_12,product_12,0.088
5/2/2021 4:35:16 AM -04:00,run_optical_12,core_12,0.099
5/2/2021 4:35:16 AM -04:00,run_optical_12,BHT,0.074
5/2/2021 4:35:16 AM -04:00,run_optical_12,product_12,0.084
5/2/2021 4:35:16 AM -04:00,run_optical_12,product_12,0.081
5/2/2021 4:48:30 AM -04:00,run_13,BHT,0.115
5/2/2021 4:48:30 AM -04:00,run_13,product_13,0.100
5/2/2021 4:48:30 AM -04:00,run_13,product_13,0.091
5/2/2021 4:48:30 AM -04:00,run_13,product_13,0.093
5/2/2021 5:04:30 AM -04:00,run_optical_13,product_13,0.096
5/2/2021 5:04:30 AM -04:00,run_optical_13,product_13,0.096
5/2/2021 5:04:30 AM -04:00,run_optical_13,product_13,0.106
5/2/2021 5:17:56 AM -04:00,run_14,BHT,0.090
5/2/2021 5:17:56 AM -04:00,run_14,product_14,0.085
5/2/2021 5:34:06 AM -04:00,run_optical_14,BHT,0.085
5/2/2021 5:34:06 AM -04:00,run_optical_14,product_14,0.098
5/2/2021 5:47:38 AM -04:00,run_15,BHT,0.105
5/2/2021 5:47:38 AM -04:00,run_15,BHT,0.059
5/2/2021 6:03:59 AM -04:00,run_16,BHT,0.073
5/2/2021 6:03:59 AM -04:00,run_16,product_16,0.102
5/2/2021 6:14:27 AM -04:00,run_optical_16,core_16,0.113
5/2/2021 6:14:27 AM -04:00,run_optical_16,BHT,0.076
5/2/2021 6:14:27 AM -04:00,run_optical_16,product_16,0.085
5/2/2021 6:27:53 AM -04:00,run_17,BHT,0.110
5/2/2021 6:27:53 AM -04:00,run_17,BHT,0.067
5/2/2021 6:27:53 AM -04:00,run_17,core_17,0.090
5/2/2021 6:44:26 AM -04:00,run_18,core_18,0.101
5/2/2021 6:44:26 AM -04:00,run_18,product_18,0.098
5/2/2021 6:54:57 AM -04:00,run_optical_18,BHT,0.112
5/2/2021 6:54:57 AM -04:00,run_optical_18,core_18,0.088
5/2/2021 6:54:57 AM -04:00,run_optical_18,product_18,0.105
5/2/2021 7:08:27 AM -04:00,run_20,BHT,0.113
5/2/2021 7:08:27 AM -04:00,run_20,product_20,0.095
5/2/2021 7:19:02 AM -04:00,run_optical_20,product_20,0.079
5/2/2021 7:32:39 AM -04:00,run_21,BHT,0.087
5/2/2021 7:32:39 AM -04:00,run_21,product_21,0.098
5/2/2021 4:36:43 PM -04:00,run_22,product_22,0.086
5/2/2021 4:47:10 PM -04:00,run_optical_22,product_22,0.089
